1241667661	20250503	202505	2025	2025.3370	MIL	NAVY						MIL			USA	NEW YORK	USA								0	012	012	01	1	-0.4	10	1	10	0.55248618784531	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250503233000	https://www.thereporter.com/2025/05/03/vacaville-surgeon-is-our-vacaville-hometown-hero/
1241667662	20250503	202505	2025	2025.3370	MILMIL	NAVY						MIL	MIL		HLH	HOSPITAL						HLH			1	050	050	05	1	3.5	3	1	3	0.55248618784531	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250503233000	https://www.thereporter.com/2025/05/03/vacaville-surgeon-is-our-vacaville-hometown-hero/
1241667663	20250503	202505	2025	2025.3370	MNCCHN	CHINA EASTERN AIRLINES	CHN					MNC			BUS	MANUFACTURER						BUS			0	057	057	05	1	8.0	10	1	10	2.34192037470726	4	Ruili, Yunnan, China	CH	CH29	41831	24.0509	97.8414	-1918555	4	Ruili, Yunnan, China	CH	CH29	41831	24.0509	97.8414	-1918555	4	Ruili, Yunnan, China	CH	CH29	41831	24.0509	97.8414	-1918555	20250503233000	http://www.ctgtribune.com/list_vuv7ik2/tx53kx.htm
1241667664	20250503	202505	2025	2025.3370	NGO	ROTARY CLUB						NGO													0	051	051	05	1	3.4	10	1	10	1.06382978723404	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://dailytimes.com.pk/1295688/rotary-international-district-conference-2025-governor-kp-calls-for-collective-action-against-crises/
1241667665	20250503	202505	2025	2025.3370	NGO	ROTARY INTERNATIONAL						NGO			GOV	GOVERNOR						GOV			1	113	113	11	3	-2.0	5	1	5	1.06382978723404	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://dailytimes.com.pk/1295688/rotary-international-district-conference-2025-governor-kp-calls-for-collective-action-against-crises/
1241667666	20250503	202505	2025	2025.3370	NGOHRIMED	REPORTERS WITHOUT BORDERS						NGO	HRI	MED											1	0841	084	08	2	7.0	5	1	5	-7.64331210191085	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20250503233000	https://tribune.com.pk/story/2543780/erosion-of-press-freedom
1241667667	20250503	202505	2025	2025.3370	NRMRAC020	CREATIVITY				NRM					USA	UNITED STATES OF AMERICA	USA								1	051	051	05	1	3.4	2	1	2	2.92887029288703	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250503233000	https://freerepublic.com/focus/f-news/4314907/posts
1241667668	20250503	202505	2025	2025.3370	OPP	PROTESTER						OPP													0	0874	087	08	2	10.0	5	1	5	-4.42857142857142	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.yahoo.com/news/far-left-groups-try-grow-222300297.html
1241667669	20250503	202505	2025	2025.3370	OPP	PROTESTER						OPP			CVL	IMMIGRANT						CVL			0	013	013	01	1	0.4	6	1	6	-4.42857142857142	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250503233000	https://www.yahoo.com/news/far-left-groups-try-grow-222300297.html
1241667670	20250503	202505	2025	2025.3370	OPP	PRISONER						OPP			ISRREB	ISRAEL	ISR					REB			0	031	031	03	1	5.2	4	1	4	-7.41758241758245	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250503233000	https://www.prokerala.com/news/articles/a1631383.html
1241667671	20250503	202505	2025	2025.3370	OPP	PRISONER						OPP			PSE	PALESTINIAN	PSE								0	031	031	03	1	5.2	4	1	4	-7.41758241758245	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250503233000	https://www.prokerala.com/news/articles/a1631383.html
1241667672	20250503	202505	2025	2025.3370	OPP	PRISONER						OPP			PSEREB	PALESTINIAN	PSE					REB			0	031	031	03	1	5.2	2	1	2	-7.41758241758245	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250503233000	https://www.prokerala.com/news/articles/a1631383.html
1241667673	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK																		0	0841	084	08	2	7.0	10	1	10	0.72463768115942	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250503233000	https://dailytimes.com.pk/1295690/world-press-freedom-day-pakistan-honors-martyred-journalists/
1241667674	20250503	202505	2025	2025.3370	PAK	ISLAMABAD	PAK																		0	090	090	09	2	-2.0	2	1	2	0.72463768115942	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250503233000	https://dailytimes.com.pk/1295690/world-press-freedom-day-pakistan-honors-martyred-journalists/
1241667675	20250503	202505	2025	2025.3370	PAK	KARACHI	PAK																		0	110	110	11	3	-2.0	8	1	8	-3.13837375178316	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://tribune.com.pk/story/2543778/pakistans-youth-and-the-rebirth-of-civic-imagination
1241667676	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK																		1	120	120	12	3	-4.0	2	1	2	-2.19178082191781	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667677	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK																		1	120	120	12	3	-4.0	2	1	2	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667678	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								CVL	VOTER						CVL			0	120	120	12	3	-4.0	2	1	2	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667679	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								CVL	VOTER						CVL			0	120	120	12	3	-4.0	2	1	2	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667680	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								CVL	VOTER						CVL			0	1233	123	12	3	-4.0	2	1	2	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667681	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								CVL	VOTER						CVL			0	1233	123	12	3	-4.0	2	1	2	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667682	20250503	202505	2025	2025.3370	PAK	PESHAWAR	PAK								GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667683	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								GOV	GOVERNMENT						GOV			0	052	052	05	1	3.5	4	1	4	0.72463768115942	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250503233000	https://dailytimes.com.pk/1295690/world-press-freedom-day-pakistan-honors-martyred-journalists/
1241667684	20250503	202505	2025	2025.3370	PAK	PESHAWAR	PAK								GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	6	1	6	-2.19178082191781	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667685	20250503	202505	2025	2025.3370	PAK	PESHAWAR	PAK								GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	4	1	4	-2.19178082191781	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667686	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								LEG	SENATE						LEG			1	045	045	04	1	5.0	1	1	1	1.06382978723404	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://dailytimes.com.pk/1295688/rotary-international-district-conference-2025-governor-kp-calls-for-collective-action-against-crises/
1241667687	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								MED	JOURNALIST						MED			1	051	051	05	1	3.4	10	1	10	0.72463768115942	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250503233000	https://dailytimes.com.pk/1295690/world-press-freedom-day-pakistan-honors-martyred-journalists/
1241667688	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								MIL	MILITARY						MIL			0	030	030	03	1	4.0	10	1	10	0.0946073793755904	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250503233000	https://tribune.com.pk/story/2543784/caught-between-american-and-chinese-patronage
1241667689	20250503	202505	2025	2025.3370	PAK	PAKISTAN	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	045	045	04	1	5.0	1	1	1	1.06382978723404	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20250503233000	https://dailytimes.com.pk/1295688/rotary-international-district-conference-2025-governor-kp-calls-for-collective-action-against-crises/
1241667690	20250503	202505	2025	2025.3370	PAK	PAKISTANI	PAK								PAKMIL	PAKISTAN	PAK					MIL			0	015	015	01	1	0.0	2	1	2	-2.31923601637108	4	Risalpur, Punjab, Pakistan	PK	PK04	23680	30.1333	72.1167	-2772701	4	Risalpur, Punjab, Pakistan	PK	PK04	23680	30.1333	72.1167	-2772701	4	Risalpur, Punjab, Pakistan	PK	PK04	23680	30.1333	72.1167	-2772701	20250503233000	https://dailytimes.com.pk/1295629/guardians-of-pakistan/
1241667691	20250503	202505	2025	2025.3370	PAKBUS	PAKISTAN	PAK					BUS			CHN	CHINA	CHN								1	043	043	04	1	2.8	4	1	4	6.25	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	1	China	CH	CH		35	105	CH	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	20250503233000	https://dailytimes.com.pk/1295616/chinese-delegation-visits-sargodha-chamber-to-explore-trade-opportunities/
1241667692	20250503	202505	2025	2025.3370	PAKBUS	PAKISTAN	PAK					BUS			CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	6.25	4	Sargodha, Punjab, Pakistan	PK	PK04	23676	32.0836	72.6711	-2773597	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250503233000	https://dailytimes.com.pk/1295616/chinese-delegation-visits-sargodha-chamber-to-explore-trade-opportunities/
1241667693	20250503	202505	2025	2025.3370	PAKGOV	PAKISTAN	PAK					GOV													1	018	018	01	1	3.4	8	1	8	-11.336032388664	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	0								5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250503233000	https://tribune.com.pk/story/2543788/nushki-oil-tanker-blaze-death-toll-rises-to-13
1241667694	20250503	202505	2025	2025.3370	PAKMIL	PAKISTANI	PAK					MIL													0	015	015	01	1	0.0	6	1	6	-2.31923601637108	4	Risalpur, Punjab, Pakistan	PK	PK04	23680	30.1333	72.1167	-2772701	0								4	Risalpur, Punjab, Pakistan	PK	PK04	23680	30.1333	72.1167	-2772701	20250503233000	https://dailytimes.com.pk/1295629/guardians-of-pakistan/
1241667695	20250503	202505	2025	2025.3370	PRT	PORTUGAL	PRT								POL	POLAND	POL								0	112	112	11	3	-2.0	4	1	4	-2.72536687631027	4	Praia Da Luz, Faro, Portugal	PO	PO09	24764	37.0833	-8.73333	-2168298	4	Praia Da Luz, Faro, Portugal	PO	PO09	24764	37.0833	-8.73333	-2168298	4	Praia Da Luz, Faro, Portugal	PO	PO09	24764	37.0833	-8.73333	-2168298	20250503233000	https://www.yahoo.com/news/madeleine-mccann-family-mark-18-221914552.html
1241667696	20250503	202505	2025	2025.3370	PSE	GAZA	PSE								ISR	ISRAEL	ISR								1	190	190	19	4	-10.0	1	1	1	-5.70776255707762	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250503233000	https://www.prokerala.com/news/articles/a1631382.html
1241667697	20250503	202505	2025	2025.3370	PSE	GAZA	PSE								MEDGOV	SPOKESMAN						MED	GOV		1	190	190	19	4	-10.0	1	1	1	-5.70776255707762	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250503233000	https://www.prokerala.com/news/articles/a1631382.html
1241667698	20250503	202505	2025	2025.3370	PSEREB	HAMAS	PSE					REB			ISR	ISRAEL	ISR								1	046	046	04	1	7.0	2	1	2	-8.00970873786408	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250503233000	https://www.yahoo.com/news/israel-calls-qatar-stop-playing-225334442.html
1241667699	20250503	202505	2025	2025.3370	PTY	POLITICIAN																			1	111	111	11	3	-2.0	10	1	10	-2.19178082191781	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20250503233000	https://tribune.com.pk/story/2543792/achakzai-rejects-unjust-water-distribution-formula
1241667700	20250503	202505	2025	2025.3370	REF	ASYLUM SEEKER						REF													0	133	133	13	3	-5.8	60	10	60	-1.6270337922403	4	Bedfordshire, United Kingdom (general), United Kingdom	UK	UK00	40124	52	-0.5	-2589547	0								4	Bedfordshire, United Kingdom (general), United Kingdom	UK	UK00	40124	52	-0.5	-2589547	20250503233000	https://www.countytimes.co.uk/news/national/25136968.farage-reform-uk-supplanted-tories-local-elections-sweep/
1241667701	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS																		1	141	141	14	3	-6.5	2	1	2	-0.27378507871321	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250503233000	https://www.dazeddigital.com/artsandculture/article/35699/1/florence-pugh-on-murder-sex-and-white-feminism
1241667702	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS																		0	164	164	16	4	-7.0	2	1	2	-0.27378507871321	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250503233000	https://www.dazeddigital.com/artsandculture/article/35699/1/florence-pugh-on-murder-sex-and-white-feminism
1241667703	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS																		1	1721	172	17	4	-5.0	10	1	10	-2.734375	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250503233000	https://thenewamerican.com/world-news/china/big-bad-putin-covid-kingdom-china-is-the-worlds-real-boogeyman/
1241667704	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS																		0	173	173	17	4	-5.0	4	1	4	-0.27378507871321	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250503233000	https://www.dazeddigital.com/artsandculture/article/35699/1/florence-pugh-on-murder-sex-and-white-feminism
1241667705	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS																		1	190	190	19	4	-10.0	4	1	4	0.0946073793755904	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20250503233000	https://tribune.com.pk/story/2543784/caught-between-american-and-chinese-patronage
1241667706	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS								AZEELI	AZERBAIJAN	AZE					ELI			0	070	070	07	2	7.0	8	1	8	3.47826086956522	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667707	20250503	202505	2025	2025.3370	RUS	RUSSIA	RUS								AZEELI	AZERBAIJAN	AZE					ELI			0	070	070	07	2	7.0	2	1	2	3.47826086956522	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667708	20250503	202505	2025	2025.3370	RUS	MOSCOW	RUS								AZEGOV	ILHAM ALIYEV	AZE					GOV			1	040	040	04	1	1.0	10	1	10	3.47826086956522	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
1241667709	20250503	202505	2025	2025.3370	RUS	MOSCOW	RUS								ELI	FIRST LADY						ELI			1	040	040	04	1	1.0	10	1	6	3.47826086956522	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250503233000	https://en.apa.az/official-news/president-of-azerbaijan-ilham-aliyev-met-with-patriarch-kirill-of-moscow-and-all-russia-updated-photo-466708
