1243839469	20250514	202505	2025	2025.3671	LBN	TYRE	LBN																		1	042	042	04	1	1.9	8	1	8	-1.22850122850123	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20250514180000	https://www.crash.net/motogp/news/1070168/1/one-rookie-experiences-most-complicated-race-first-motogp-season-france
1243839470	20250514	202505	2025	2025.3671	LBN	LEBANON	LBN																		1	192	192	19	4	-9.5	10	1	10	-2.38095238095238	3	Niantic, Connecticut, United States	US	USCT	CT011	41.3254	-72.1931	209276	0								3	Niantic, Connecticut, United States	US	USCT	CT011	41.3254	-72.1931	209276	20250514180000	https://www.nbcconnecticut.com/news/local/state-takes-temporary-custody-of-15-horses-seized-from-vacant-land-in-lebanon/3565382/
1243839471	20250514	202505	2025	2025.3671	LBN	LEBANON	LBN								SYR	SYRIAN	SYR								0	040	040	04	1	1.0	2	1	2	-6.01503759398496	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250514180000	https://www.pbs.org/newshour/world/what-lifting-sanctions-on-syria-could-mean-for-the-war-torn-country
1243839472	20250514	202505	2025	2025.3671	LEG	HOUSE SPEAKER						LEG													0	010	010	01	1	0.0	8	1	6	-4.37828371278459	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250514180000	https://www.bleedingheartland.com/2025/05/14/the-pesticide-immunity-bill-is-dead-we-hope/
1243839473	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG													0	012	012	01	1	-0.4	2	1	2	-0.90497737556561	1	Qatar	QA	QA		25.5	51.25	QA	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250514180000	https://www.cbsnews.com/news/trump-plane-qatar-kevin-mccarthy-boeing/
1243839474	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG													0	014	014	01	1	0.0	10	1	10	1.87617260787993	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250514180000	https://www.nbcconnecticut.com/news/local/were-paying-more-than-our-mortgage-on-childcare/3565385/
1243839475	20250514	202505	2025	2025.3671	LEG	SENATOR						LEG													1	020	020	02	1	3.0	3	1	3	1.34228187919463	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	0								5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20250514180000	https://silverbirdtv.com/senate-confirms-appointment-of-five-inec-resident-electoral-commissioners/
1243839476	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG													0	020	020	02	1	3.0	5	1	5	-0.61601642710473	3	Bal Harbour, Florida, United States	US	USFL	FL086	25.8918	-80.127	278057	0								3	Bal Harbour, Florida, United States	US	USFL		25.8918	-80.127	278057	20250514180000	https://therealdeal.com/miami/2025/05/14/live-local-developers-eye-lawsuits-outcome-tweaked-bill/
1243839477	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG													0	020	020	02	1	3.0	5	1	5	-0.61601642710473	3	Miami Beach, Florida, United States	US	USFL	FL086	25.7907	-80.13	286750	0								3	Miami Beach, Florida, United States	US	USFL		25.7907	-80.13	286750	20250514180000	https://therealdeal.com/miami/2025/05/14/live-local-developers-eye-lawsuits-outcome-tweaked-bill/
1243839478	20250514	202505	2025	2025.3671	LEG	SENATOR						LEG													0	040	040	04	1	1.0	2	1	2	-4.37828371278459	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250514180000	https://www.bleedingheartland.com/2025/05/14/the-pesticide-immunity-bill-is-dead-we-hope/
1243839479	20250514	202505	2025	2025.3671	LEG	SPEAKER OF THE HOUSE						LEG													1	042	042	04	1	1.9	20	1	20	5.39772727272727	1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	0								1	Virgin Islands	VQ	VQ		18.3333	-64.8333	VQ	20250514180000	https://www.virginislandsnewsonline.com/en/news/hoa-speaker-attending-commons-conference-in-london
1243839480	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG													1	043	043	04	1	2.8	6	1	6	4.21052631578948	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	0								4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20250514180000	https://www.tribune242.com/news/2025/may/14/xaria-ingraham-named-2025-junior-minister-of-tourism/
1243839481	20250514	202505	2025	2025.3671	LEG	SENATE						LEG													1	051	051	05	1	3.4	5	1	5	-0.61601642710473	3	Bal Harbour, Florida, United States	US	USFL	FL086	25.8918	-80.127	278057	0								3	Bal Harbour, Florida, United States	US	USFL		25.8918	-80.127	278057	20250514180000	https://therealdeal.com/miami/2025/05/14/live-local-developers-eye-lawsuits-outcome-tweaked-bill/
1243839482	20250514	202505	2025	2025.3671	LEG	LEGISLATOR						LEG													0	051	051	05	1	3.4	5	1	5	-4.37828371278459	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250514180000	https://www.bleedingheartland.com/2025/05/14/the-pesticide-immunity-bill-is-dead-we-hope/
1243839483	20250514	202505	2025	2025.3671	LEG	SENATE						LEG													1	080	080	08	2	5.0	10	1	10	0.43859649122807	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20250514180000	https://www.startribune.com/special-session-appears-likely-for-minnesota-legislature-with-days-left-and-no-budget-deal/601351480
1243839484	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG													0	164	164	16	4	-7.0	10	1	10	1.87617260787993	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250514180000	https://www.nbcconnecticut.com/news/local/were-paying-more-than-our-mortgage-on-childcare/3565385/
1243839485	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG													0	1712	171	17	4	-9.2	10	1	10	-0.61601642710473	3	Miami Beach, Florida, United States	US	USFL	FL086	25.7907	-80.13	286750	0								3	Miami Beach, Florida, United States	US	USFL		25.7907	-80.13	286750	20250514180000	https://therealdeal.com/miami/2025/05/14/live-local-developers-eye-lawsuits-outcome-tweaked-bill/
1243839486	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG													1	172	172	17	4	-5.0	10	1	10	1.05263157894737	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20250514180000	https://techcrunch.com/2025/05/14/a-new-bipartisan-bill-aims-to-lift-the-52-year-ban-on-supersonic-flight/
1243839487	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG			BGD	BANGLADESH	BGD								0	046	046	04	1	7.0	1	1	1	-4.29252782193959	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250514180000	https://indianexpress.com/article/cities/ahmedabad/forging-documents-indian-ids-bangladeshi-immigrants-10006618/
1243839488	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG			BHS	BAHAMA	BHS								1	043	043	04	1	2.8	4	1	4	4.21052631578948	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20250514180000	https://www.tribune242.com/news/2025/may/14/xaria-ingraham-named-2025-junior-minister-of-tourism/
1243839489	20250514	202505	2025	2025.3671	LEG	HOUSE OF ASSEMBLY						LEG			COP	DEPUTY						COP			1	043	043	04	1	2.8	30	1	20	5.39772727272727	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250514180000	https://www.virginislandsnewsonline.com/en/news/hoa-speaker-attending-commons-conference-in-london
1243839490	20250514	202505	2025	2025.3671	LEG	CONGRESSMAN						LEG			EDU	SCHOOL						EDU			1	051	051	05	1	3.4	2	1	2	-0.237247924080671	3	Palo Alto, Texas, United States	US	USTX	TX355	27.6617	-97.7975	1378826	3	Palo Alto, Texas, United States	US	USTX		27.6617	-97.7975	1378826	3	Palo Alto, Texas, United States	US	USTX		27.6617	-97.7975	1378826	20250514180000	https://www.paloaltoonline.com/news/2025/05/14/congressman-slams-palo-alto-school-district-over-honors-biology/
1243839491	20250514	202505	2025	2025.3671	LEG	REPRESENTATIVES						LEG			EDU	SCHOOL						EDU			1	163	163	16	4	-8.0	10	1	10	1.70575692963752	0								0								0								20250514180000	https://www.derrynow.com/news/northern-ireland/1801745/shared-education-campus-symbolic-in-northern-irelands-reconciliation-journey.html
1243839492	20250514	202505	2025	2025.3671	LEG	REPRESENTATIVES						LEG			GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	-1.8970189701897	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250514180000	https://www.derrynow.com/news/northern-ireland/1801696/health-minister-disappointed-after-gps-vote-to-reject-surgery-funding-offer.html
1243839493	20250514	202505	2025	2025.3671	LEG	PARLIAMENT						LEG			GHA	GHANA	GHA								1	043	043	04	1	2.8	4	1	4	4.20711974110032	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20250514180000	https://www.ghanamma.com/2025/05/14/labour-department-seeks-enhanced-collaboration-for-effective-service-delivery/
1243839494	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG			GOV	PRESIDENT						GOV			1	0871	087	08	2	9.0	2	1	2	0.4524886877828	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250514180000	https://www.tribuneindia.com/news/india/shashi-tharoor-crosses-lakshman-rekha-with-comments-on-india-pak-conflict-congress-sources/
1243839495	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG			GOV	PRESIDENT						GOV			1	0871	087	08	2	9.0	6	1	6	0.4524886877828	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250514180000	https://www.tribuneindia.com/news/india/shashi-tharoor-crosses-lakshman-rekha-with-comments-on-india-pak-conflict-congress-sources/
1243839496	20250514	202505	2025	2025.3671	LEG	GENERAL ASSEMBLY						LEG			IRN	IRAN	IRN								1	046	046	04	1	7.0	2	1	2	0	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250514180000	https://www.azernews.az/nation/241806.html
1243839497	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG			MIL	AIR FORCE						MIL			0	020	020	02	1	3.0	6	1	6	-0.71138211382114	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839498	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG			MIL	ARMED FORCES						MIL			1	051	051	05	1	3.4	6	1	6	0.4524886877828	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250514180000	https://www.tribuneindia.com/news/india/shashi-tharoor-crosses-lakshman-rekha-with-comments-on-india-pak-conflict-congress-sources/
1243839499	20250514	202505	2025	2025.3671	LEG	GENERAL ASSEMBLY						LEG			MOS	ISLAMIC				MOS					1	046	046	04	1	7.0	2	1	2	0	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250514180000	https://www.azernews.az/nation/241806.html
1243839500	20250514	202505	2025	2025.3671	LEG	GENERAL ASSEMBLY						LEG			MOS	ISLAMIC				MOS					1	046	046	04	1	7.0	1	1	1	0	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250514180000	https://www.azernews.az/nation/241806.html
1243839501	20250514	202505	2025	2025.3671	LEG	SENATE						LEG			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	6	1	6	2.35294117647059	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20250514180000	https://silverbirdtv.com/senate-passes-%E2%82%A61-78-trillion-fct-2025-budget-for-second-reading/
1243839502	20250514	202505	2025	2025.3671	LEG	SENATOR						LEG			NGA	NIGERIA	NGA								1	020	020	02	1	3.0	1	1	1	1.34228187919463	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20250514180000	https://silverbirdtv.com/senate-confirms-appointment-of-five-inec-resident-electoral-commissioners/
1243839503	20250514	202505	2025	2025.3671	LEG	CONGRESS						LEG			PAKGOV	PAKISTAN	PAK					GOV			1	0871	087	08	2	9.0	2	1	2	0.4524886877828	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250514180000	https://www.tribuneindia.com/news/india/shashi-tharoor-crosses-lakshman-rekha-with-comments-on-india-pak-conflict-congress-sources/
1243839504	20250514	202505	2025	2025.3671	LEG	CHAMBER						LEG			PTY	POLITICIAN									1	051	051	05	1	3.4	4	1	4	-5.2319842053307	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250514180000	https://hotair.com/ed-morrissey/2025/05/14/house-dems-eriously-say-ix-nay-on-eachment-impay-n3802756
1243839505	20250514	202505	2025	2025.3671	LEG	CHAMBER						LEG			PTY	POLITICIAN									1	051	051	05	1	3.4	2	1	2	-5.2319842053307	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514180000	https://hotair.com/ed-morrissey/2025/05/14/house-dems-eriously-say-ix-nay-on-eachment-impay-n3802756
1243839506	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG			SYR	SYRIA	SYR								0	020	020	02	1	3.0	2	1	2	-0.71138211382114	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20250514180000	https://www.smdailyjournal.com/news/national/live-updates-trump-s-meeting-with-syria-s-new-president-could-mark-a-turning-point/article_ad112bfd-df7c-5190-af24-17d85c3a8dcb.html
1243839507	20250514	202505	2025	2025.3671	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	010	010	01	1	0.0	8	1	6	-4.37828371278459	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250514180000	https://www.bleedingheartland.com/2025/05/14/the-pesticide-immunity-bill-is-dead-we-hope/
1243839508	20250514	202505	2025	2025.3671	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	-4.37828371278459	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250514180000	https://www.bleedingheartland.com/2025/05/14/the-pesticide-immunity-bill-is-dead-we-hope/
1243839509	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG			USA	UNITED STATES	USA								1	050	050	05	1	3.5	4	1	4	-5.11140235910879	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250514180000	https://dailycaller.com/2025/05/14/democrats-furious-shri-thanedar-trump-impeachment/
1243839510	20250514	202505	2025	2025.3671	LEG	CONGRESSMAN						LEG			USA	UNITED STATES	USA								1	051	051	05	1	3.4	6	1	6	-0.237247924080671	3	Palo Alto, Texas, United States	US	USTX	TX355	27.6617	-97.7975	1378826	3	Palo Alto, Texas, United States	US	USTX		27.6617	-97.7975	1378826	3	Palo Alto, Texas, United States	US	USTX		27.6617	-97.7975	1378826	20250514180000	https://www.paloaltoonline.com/news/2025/05/14/congressman-slams-palo-alto-school-district-over-honors-biology/
1243839511	20250514	202505	2025	2025.3671	LEG	LAWMAKER						LEG			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	1	1	1	-5.11140235910879	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514180000	https://dailycaller.com/2025/05/14/democrats-furious-shri-thanedar-trump-impeachment/
1243839512	20250514	202505	2025	2025.3671	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	130	130	13	3	-4.4	2	1	2	-3.68364030335862	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514180000	https://indianexpress.com/article/world/elon-musks-doge-masterclass-incompetence-10006165/
1243839513	20250514	202505	2025	2025.3671	LEG	CHAMBER						LEG			USAPTY	UNITED STATES	USA								1	051	051	05	1	3.4	4	1	4	-5.2319842053307	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250514180000	https://hotair.com/ed-morrissey/2025/05/14/house-dems-eriously-say-ix-nay-on-eachment-impay-n3802756
1243839514	20250514	202505	2025	2025.3671	LKA	SRI LANKA	LKA								GOV	GOVERNMENT						GOV			1	090	090	09	2	-2.0	6	1	6	-3.70370370370371	5	Central Province, Central, Sri Lanka	CE	CE29	41748	7.33333	80.75	-2214572	5	Central Province, Central, Sri Lanka	CE	CE29	41748	7.33333	80.75	-2214572	5	Central Province, Central, Sri Lanka	CE	CE29	41748	7.33333	80.75	-2214572	20250514180000	https://www.devdiscourse.com/article/business/3381619-sri-lanka-to-implement-ai-for-safer-roads
1243839515	20250514	202505	2025	2025.3671	MED	WEBSITE						MED													0	010	010	01	1	0.0	10	1	10	-0.0755857898715102	4	Nazareth House, Cork, Ireland	EI	EI04	18286	52.1108	-8.69056	338360	0								4	Nazareth House, Cork, Ireland	EI	EI04	18286	52.1108	-8.69056	338360	20250514180000	https://www.derrynow.com/news/home/1801737/brooke-park-memorial-for-historical-institutional-abuse-victims-and-survivors.html
1243839516	20250514	202505	2025	2025.3671	MED	MEDIA						MED													1	010	010	01	1	0.0	2	1	2	-1.69491525423729	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20250514180000	https://www.snopes.com/fact-check/al-gore-jet/
